str_date,str_time,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
2016.04.05,21:15,-0.055,0.085,0.24,0.101,0.037,0.048,-0.016,-0.063,-0.05,-0.066,0.028,0.04,0.028,0.05,0.04,-0.012,0.014,0.022,-0.059,0.012,0.002,-0.035,0.064,0.179,0.277,0.261,-0.044,-0.159,-0.132,0,0.22
2016.04.05,21:30,-0.135,0.02,-0.119,-0.183,-0.172,-0.236,-0.283,-0.27,-0.286,-0.192,-0.18,-0.192,-0.17,-0.18,-0.232,-0.206,-0.198,-0.279,-0.208,-0.218,-0.255,-0.156,-0.041,0.057,0.041,-0.264,-0.379,-0.352,-0.22,0,-0.045
2016.04.05,21:45,0.065,-0.074,-0.138,-0.127,-0.191,-0.238,-0.225,-0.241,-0.147,-0.135,-0.147,-0.125,-0.135,-0.187,-0.161,-0.153,-0.234,-0.163,-0.173,-0.21,-0.111,0.004,0.102,0.086,-0.219,-0.334,-0.307,-0.175,0.045,0,0.117
2016.04.05,22:00,-0.191,-0.255,-0.244,-0.308,-0.355,-0.342,-0.358,-0.264,-0.252,-0.264,-0.242,-0.252,-0.304,-0.278,-0.27,-0.351,-0.28,-0.29,-0.327,-0.228,-0.113,-0.015,-0.031,-0.336,-0.451,-0.424,-0.292,-0.072,-0.117,0,0.084
2016.04.05,22:15,-0.339,-0.328,-0.392,-0.439,-0.426,-0.442,-0.348,-0.336,-0.348,-0.326,-0.336,-0.388,-0.362,-0.354,-0.435,-0.364,-0.374,-0.411,-0.312,-0.197,-0.099,-0.115,-0.42,-0.535,-0.508,-0.376,-0.156,-0.201,-0.084,0,-0.077
2016.04.05,22:30,-0.251,-0.315,-0.362,-0.349,-0.365,-0.271,-0.259,-0.271,-0.249,-0.259,-0.311,-0.285,-0.277,-0.358,-0.287,-0.297,-0.334,-0.235,-0.12,-0.022,-0.038,-0.343,-0.458,-0.431,-0.299,-0.079,-0.124,-0.007,0.077,0,-0.014
2016.04.05,22:45,-0.301,-0.348,-0.335,-0.351,-0.257,-0.245,-0.257,-0.235,-0.245,-0.297,-0.271,-0.263,-0.344,-0.273,-0.283,-0.32,-0.221,-0.106,-0.008,-0.024,-0.329,-0.444,-0.417,-0.285,-0.065,-0.11,0.007,0.091,0.014,0,0.036
2016.04.05,23:00,-0.384,-0.371,-0.387,-0.293,-0.281,-0.293,-0.271,-0.281,-0.333,-0.307,-0.299,-0.38,-0.309,-0.319,-0.356,-0.257,-0.142,-0.044,-0.06,-0.365,-0.48,-0.453,-0.321,-0.101,-0.146,-0.029,0.055,-0.022,-0.036,0,-0.027
2016.04.05,23:15,-0.344,-0.36,-0.266,-0.254,-0.266,-0.244,-0.254,-0.306,-0.28,-0.272,-0.353,-0.282,-0.292,-0.329,-0.23,-0.115,-0.017,-0.033,-0.338,-0.453,-0.426,-0.294,-0.074,-0.119,-0.002,0.082,0.005,-0.009,0.027,0,-0.079
2016.04.05,23:30,-0.281,-0.187,-0.175,-0.187,-0.165,-0.175,-0.227,-0.201,-0.193,-0.274,-0.203,-0.213,-0.25,-0.151,-0.036,0.062,0.046,-0.259,-0.374,-0.347,-0.215,0.005,-0.04,0.077,0.161,0.084,0.07,0.106,0.079,0,-0.179
2016.04.05,23:45,-0.008,0.004,-0.008,0.014,0.004,-0.048,-0.022,-0.014,-0.095,-0.024,-0.034,-0.071,0.028,0.143,0.241,0.225,-0.08,-0.195,-0.168,-0.036,0.184,0.139,0.256,0.34,0.263,0.249,0.285,0.258,0.179,0,-0.004
2016.04.06,00:00,0.008,-0.004,0.018,0.008,-0.044,-0.018,-0.01,-0.091,-0.02,-0.03,-0.067,0.032,0.147,0.245,0.229,-0.076,-0.191,-0.164,-0.032,0.188,0.143,0.26,0.344,0.267,0.253,0.289,0.262,0.183,0.004,0,0.076
2016.04.06,00:15,-0.08,-0.058,-0.068,-0.12,-0.094,-0.086,-0.167,-0.096,-0.106,-0.143,-0.044,0.071,0.169,0.153,-0.152,-0.267,-0.24,-0.108,0.112,0.067,0.184,0.268,0.191,0.177,0.213,0.186,0.107,-0.072,-0.076,0,0.055
2016.04.06,00:30,-0.113,-0.123,-0.175,-0.149,-0.141,-0.222,-0.151,-0.161,-0.198,-0.099,0.016,0.114,0.098,-0.207,-0.322,-0.295,-0.163,0.057,0.012,0.129,0.213,0.136,0.122,0.158,0.131,0.052,-0.127,-0.131,-0.055,0,-0.028
2016.04.06,00:45,-0.095,-0.147,-0.121,-0.113,-0.194,-0.123,-0.133,-0.17,-0.071,0.044,0.142,0.126,-0.179,-0.294,-0.267,-0.135,0.085,0.04,0.157,0.241,0.164,0.15,0.186,0.159,0.08,-0.099,-0.103,-0.027,0.028,0,-0.232
2016.04.06,01:00,0.085,0.111,0.119,0.038,0.109,0.099,0.062,0.161,0.276,0.374,0.358,0.053,-0.062,-0.035,0.097,0.317,0.272,0.389,0.473,0.396,0.382,0.418,0.391,0.312,0.133,0.129,0.205,0.26,0.232,0,0.048
2016.04.06,01:15,0.063,0.071,-0.01,0.061,0.051,0.014,0.113,0.228,0.326,0.31,0.005,-0.11,-0.083,0.049,0.269,0.224,0.341,0.425,0.348,0.334,0.37,0.343,0.264,0.085,0.081,0.157,0.212,0.184,-0.048,0,0.011
2016.04.06,01:30,0.06,-0.021,0.05,0.04,0.003,0.102,0.217,0.315,0.299,-0.006,-0.121,-0.094,0.038,0.258,0.213,0.33,0.414,0.337,0.323,0.359,0.332,0.253,0.074,0.07,0.146,0.201,0.173,-0.059,-0.011,0,-0.031
2016.04.06,01:45,0.01,0.081,0.071,0.034,0.133,0.248,0.346,0.33,0.025,-0.09,-0.063,0.069,0.289,0.244,0.361,0.445,0.368,0.354,0.39,0.363,0.284,0.105,0.101,0.177,0.232,0.204,-0.028,0.02,0.031,0,-0.016
2016.04.06,02:00,0.097,0.087,0.05,0.149,0.264,0.362,0.346,0.041,-0.074,-0.047,0.085,0.305,0.26,0.377,0.461,0.384,0.37,0.406,0.379,0.3,0.121,0.117,0.193,0.248,0.22,-0.012,0.036,0.047,0.016,0,-0.326
2016.04.06,02:15,0.413,0.376,0.475,0.59,0.688,0.672,0.367,0.252,0.279,0.411,0.631,0.586,0.703,0.787,0.71,0.696,0.732,0.705,0.626,0.447,0.443,0.519,0.574,0.546,0.314,0.362,0.373,0.342,0.326,0,0.26
2016.04.06,02:30,0.116,0.215,0.33,0.428,0.412,0.107,-0.008,0.019,0.151,0.371,0.326,0.443,0.527,0.45,0.436,0.472,0.445,0.366,0.187,0.183,0.259,0.314,0.286,0.054,0.102,0.113,0.082,0.066,-0.26,0,0.018
2016.04.06,02:45,0.197,0.312,0.41,0.394,0.089,-0.026,0.001,0.133,0.353,0.308,0.425,0.509,0.432,0.418,0.454,0.427,0.348,0.169,0.165,0.241,0.296,0.268,0.036,0.084,0.095,0.064,0.048,-0.278,-0.018,0,-0.071
2016.04.06,03:00,0.383,0.481,0.465,0.16,0.045,0.072,0.204,0.424,0.379,0.496,0.58,0.503,0.489,0.525,0.498,0.419,0.24,0.236,0.312,0.367,0.339,0.107,0.155,0.166,0.135,0.119,-0.207,0.053,0.071,0,0.185
2016.04.06,03:15,0.296,0.28,-0.025,-0.14,-0.113,0.019,0.239,0.194,0.311,0.395,0.318,0.304,0.34,0.313,0.234,0.055,0.051,0.127,0.182,0.154,-0.078,-0.03,-0.019,-0.05,-0.066,-0.392,-0.132,-0.114,-0.185,0,-0.074
2016.04.06,03:30,0.354,0.049,-0.066,-0.039,0.093,0.313,0.268,0.385,0.469,0.392,0.378,0.414,0.387,0.308,0.129,0.125,0.201,0.256,0.228,-0.004,0.044,0.055,0.024,0.008,-0.318,-0.058,-0.04,-0.111,0.074,0,-0.234
2016.04.06,03:45,0.283,0.168,0.195,0.327,0.547,0.502,0.619,0.703,0.626,0.612,0.648,0.621,0.542,0.363,0.359,0.435,0.49,0.462,0.23,0.278,0.289,0.258,0.242,-0.084,0.176,0.194,0.123,0.308,0.234,0,-0.182
2016.04.06,04:00,0.35,0.377,0.509,0.729,0.684,0.801,0.885,0.808,0.794,0.83,0.803,0.724,0.545,0.541,0.617,0.672,0.644,0.412,0.46,0.471,0.44,0.424,0.098,0.358,0.376,0.305,0.49,0.416,0.182,0,-0.088
2016.04.06,04:15,0.465,0.597,0.817,0.772,0.889,0.973,0.896,0.882,0.918,0.891,0.812,0.633,0.629,0.705,0.76,0.732,0.5,0.548,0.559,0.528,0.512,0.186,0.446,0.464,0.393,0.578,0.504,0.27,0.088,0,0.185
2016.04.06,04:30,0.412,0.632,0.587,0.704,0.788,0.711,0.697,0.733,0.706,0.627,0.448,0.444,0.52,0.575,0.547,0.315,0.363,0.374,0.343,0.327,0.001,0.261,0.279,0.208,0.393,0.319,0.085,-0.097,-0.185,0,-0.059
2016.04.06,04:45,0.691,0.646,0.763,0.847,0.77,0.756,0.792,0.765,0.686,0.507,0.503,0.579,0.634,0.606,0.374,0.422,0.433,0.402,0.386,0.06,0.32,0.338,0.267,0.452,0.378,0.144,-0.038,-0.126,0.059,0,0.199
2016.04.06,05:00,0.447,0.564,0.648,0.571,0.557,0.593,0.566,0.487,0.308,0.304,0.38,0.435,0.407,0.175,0.223,0.234,0.203,0.187,-0.139,0.121,0.139,0.068,0.253,0.179,-0.055,-0.237,-0.325,-0.14,-0.199,0,0.012
2016.04.06,05:15,0.552,0.636,0.559,0.545,0.581,0.554,0.475,0.296,0.292,0.368,0.423,0.395,0.163,0.211,0.222,0.191,0.175,-0.151,0.109,0.127,0.056,0.241,0.167,-0.067,-0.249,-0.337,-0.152,-0.211,-0.012,0,-0.274
2016.04.06,05:30,0.91,0.833,0.819,0.855,0.828,0.749,0.57,0.566,0.642,0.697,0.669,0.437,0.485,0.496,0.465,0.449,0.123,0.383,0.401,0.33,0.515,0.441,0.207,0.025,-0.063,0.122,0.063,0.262,0.274,0,-0.044
2016.04.06,05:45,0.877,0.863,0.899,0.872,0.793,0.614,0.61,0.686,0.741,0.713,0.481,0.529,0.54,0.509,0.493,0.167,0.427,0.445,0.374,0.559,0.485,0.251,0.069,-0.019,0.166,0.107,0.306,0.318,0.044,0,-0.052
2016.04.06,06:00,0.915,0.951,0.924,0.845,0.666,0.662,0.738,0.793,0.765,0.533,0.581,0.592,0.561,0.545,0.219,0.479,0.497,0.426,0.611,0.537,0.303,0.121,0.033,0.218,0.159,0.358,0.37,0.096,0.052,0,-0.067
2016.04.06,06:15,1.018,0.991,0.912,0.733,0.729,0.805,0.86,0.832,0.6,0.648,0.659,0.628,0.612,0.286,0.546,0.564,0.493,0.678,0.604,0.37,0.188,0.1,0.285,0.226,0.425,0.437,0.163,0.119,0.067,0,-0.257
2016.04.06,06:30,1.248,1.169,0.99,0.986,1.062,1.117,1.089,0.857,0.905,0.916,0.885,0.869,0.543,0.803,0.821,0.75,0.935,0.861,0.627,0.445,0.357,0.542,0.483,0.682,0.694,0.42,0.376,0.324,0.257,0,0.173
2016.04.06,06:45,0.996,0.817,0.813,0.889,0.944,0.916,0.684,0.732,0.743,0.712,0.696,0.37,0.63,0.648,0.577,0.762,0.688,0.454,0.272,0.184,0.369,0.31,0.509,0.521,0.247,0.203,0.151,0.084,-0.173,0,-0.396
2016.04.06,07:00,1.213,1.209,1.285,1.34,1.312,1.08,1.128,1.139,1.108,1.092,0.766,1.026,1.044,0.973,1.158,1.084,0.85,0.668,0.58,0.765,0.706,0.905,0.917,0.643,0.599,0.547,0.48,0.223,0.396,0,-0.092
2016.04.06,07:15,1.301,1.377,1.432,1.404,1.172,1.22,1.231,1.2,1.184,0.858,1.118,1.136,1.065,1.25,1.176,0.942,0.76,0.672,0.857,0.798,0.997,1.009,0.735,0.691,0.639,0.572,0.315,0.488,0.092,0,-0.128
2016.04.06,07:30,1.505,1.56,1.532,1.3,1.348,1.359,1.328,1.312,0.986,1.246,1.264,1.193,1.378,1.304,1.07,0.888,0.8,0.985,0.926,1.125,1.137,0.863,0.819,0.767,0.7,0.443,0.616,0.22,0.128,0,0.063
2016.04.06,07:45,1.497,1.469,1.237,1.285,1.296,1.265,1.249,0.923,1.183,1.201,1.13,1.315,1.241,1.007,0.825,0.737,0.922,0.863,1.062,1.074,0.8,0.756,0.704,0.637,0.38,0.553,0.157,0.065,-0.063,0,0.164
2016.04.06,08:00,1.305,1.073,1.121,1.132,1.101,1.085,0.759,1.019,1.037,0.966,1.151,1.077,0.843,0.661,0.573,0.758,0.699,0.898,0.91,0.636,0.592,0.54,0.473,0.216,0.389,-0.007,-0.099,-0.227,-0.164,0,-0.143
2016.04.06,08:15,1.216,1.264,1.275,1.244,1.228,0.902,1.162,1.18,1.109,1.294,1.22,0.986,0.804,0.716,0.901,0.842,1.041,1.053,0.779,0.735,0.683,0.616,0.359,0.532,0.136,0.044,-0.084,-0.021,0.143,0,0.113
2016.04.06,08:30,1.151,1.162,1.131,1.115,0.789,1.049,1.067,0.996,1.181,1.107,0.873,0.691,0.603,0.788,0.729,0.928,0.94,0.666,0.622,0.57,0.503,0.246,0.419,0.023,-0.069,-0.197,-0.134,0.03,-0.113,0,-0.197
2016.04.06,08:45,1.359,1.328,1.312,0.986,1.246,1.264,1.193,1.378,1.304,1.07,0.888,0.8,0.985,0.926,1.125,1.137,0.863,0.819,0.767,0.7,0.443,0.616,0.22,0.128,0,0.063,0.227,0.084,0.197,0,-0.126
2016.04.06,09:00,1.454,1.438,1.112,1.372,1.39,1.319,1.504,1.43,1.196,1.014,0.926,1.111,1.052,1.251,1.263,0.989,0.945,0.893,0.826,0.569,0.742,0.346,0.254,0.126,0.189,0.353,0.21,0.323,0.126,0,0.118
2016.04.06,09:15,1.32,0.994,1.254,1.272,1.201,1.386,1.312,1.078,0.896,0.808,0.993,0.934,1.133,1.145,0.871,0.827,0.775,0.708,0.451,0.624,0.228,0.136,0.008,0.071,0.235,0.092,0.205,0.008,-0.118,0,0.184
2016.04.06,09:30,0.81,1.07,1.088,1.017,1.202,1.128,0.894,0.712,0.624,0.809,0.75,0.949,0.961,0.687,0.643,0.591,0.524,0.267,0.44,0.044,-0.048,-0.176,-0.113,0.051,-0.092,0.021,-0.176,-0.302,-0.184,0,-0.132
2016.04.06,09:45,1.202,1.22,1.149,1.334,1.26,1.026,0.844,0.756,0.941,0.882,1.081,1.093,0.819,0.775,0.723,0.656,0.399,0.572,0.176,0.084,-0.044,0.019,0.183,0.04,0.153,-0.044,-0.17,-0.052,0.132,0,0.212
2016.04.06,10:00,1.008,0.937,1.122,1.048,0.814,0.632,0.544,0.729,0.67,0.869,0.881,0.607,0.563,0.511,0.444,0.187,0.36,-0.036,-0.128,-0.256,-0.193,-0.029,-0.172,-0.059,-0.256,-0.382,-0.264,-0.08,-0.212,0,0.156
2016.04.06,10:15,0.781,0.966,0.892,0.658,0.476,0.388,0.573,0.514,0.713,0.725,0.451,0.407,0.355,0.288,0.031,0.204,-0.192,-0.284,-0.412,-0.349,-0.185,-0.328,-0.215,-0.412,-0.538,-0.42,-0.236,-0.368,-0.156,0,-0.291
2016.04.06,10:30,1.257,1.183,0.949,0.767,0.679,0.864,0.805,1.004,1.016,0.742,0.698,0.646,0.579,0.322,0.495,0.099,0.007,-0.121,-0.058,0.106,-0.037,0.076,-0.121,-0.247,-0.129,0.055,-0.077,0.135,0.291,0,0.286
2016.04.06,10:45,0.897,0.663,0.481,0.393,0.578,0.519,0.718,0.73,0.456,0.412,0.36,0.293,0.036,0.209,-0.187,-0.279,-0.407,-0.344,-0.18,-0.323,-0.21,-0.407,-0.533,-0.415,-0.231,-0.363,-0.151,0.005,-0.286,0,-0.096
2016.04.06,11:00,0.759,0.577,0.489,0.674,0.615,0.814,0.826,0.552,0.508,0.456,0.389,0.132,0.305,-0.091,-0.183,-0.311,-0.248,-0.084,-0.227,-0.114,-0.311,-0.437,-0.319,-0.135,-0.267,-0.055,0.101,-0.19,0.096,0,0.112
2016.04.06,11:15,0.465,0.377,0.562,0.503,0.702,0.714,0.44,0.396,0.344,0.277,0.02,0.193,-0.203,-0.295,-0.423,-0.36,-0.196,-0.339,-0.226,-0.423,-0.549,-0.431,-0.247,-0.379,-0.167,-0.011,-0.302,-0.016,-0.112,0,0.054
2016.04.06,11:30,0.323,0.508,0.449,0.648,0.66,0.386,0.342,0.29,0.223,-0.034,0.139,-0.257,-0.349,-0.477,-0.414,-0.25,-0.393,-0.28,-0.477,-0.603,-0.485,-0.301,-0.433,-0.221,-0.065,-0.356,-0.07,-0.166,-0.054,0,-0.105
2016.04.06,11:45,0.613,0.554,0.753,0.765,0.491,0.447,0.395,0.328,0.071,0.244,-0.152,-0.244,-0.372,-0.309,-0.145,-0.288,-0.175,-0.372,-0.498,-0.38,-0.196,-0.328,-0.116,0.04,-0.251,0.035,-0.061,0.051,0.105,0,0.163
2016.04.06,12:00,0.391,0.59,0.602,0.328,0.284,0.232,0.165,-0.092,0.081,-0.315,-0.407,-0.535,-0.472,-0.308,-0.451,-0.338,-0.535,-0.661,-0.543,-0.359,-0.491,-0.279,-0.123,-0.414,-0.128,-0.224,-0.112,-0.058,-0.163,0,-0.088
2016.04.06,12:15,0.678,0.69,0.416,0.372,0.32,0.253,-0.004,0.169,-0.227,-0.319,-0.447,-0.384,-0.22,-0.363,-0.25,-0.447,-0.573,-0.455,-0.271,-0.403,-0.191,-0.035,-0.326,-0.04,-0.136,-0.024,0.03,-0.075,0.088,0,-0.225
2016.04.06,12:30,0.915,0.641,0.597,0.545,0.478,0.221,0.394,-0.002,-0.094,-0.222,-0.159,0.005,-0.138,-0.025,-0.222,-0.348,-0.23,-0.046,-0.178,0.034,0.19,-0.101,0.185,0.089,0.201,0.255,0.15,0.313,0.225,0,0.037
2016.04.06,12:45,0.604,0.56,0.508,0.441,0.184,0.357,-0.039,-0.131,-0.259,-0.196,-0.032,-0.175,-0.062,-0.259,-0.385,-0.267,-0.083,-0.215,-0.003,0.153,-0.138,0.148,0.052,0.164,0.218,0.113,0.276,0.188,-0.037,0,-0.012
2016.04.06,13:00,0.572,0.52,0.453,0.196,0.369,-0.027,-0.119,-0.247,-0.184,-0.02,-0.163,-0.05,-0.247,-0.373,-0.255,-0.071,-0.203,0.009,0.165,-0.126,0.16,0.064,0.176,0.23,0.125,0.288,0.2,-0.025,0.012,0,-0.02
2016.04.06,13:15,0.54,0.473,0.216,0.389,-0.007,-0.099,-0.227,-0.164,0,-0.143,-0.03,-0.227,-0.353,-0.235,-0.051,-0.183,0.029,0.185,-0.106,0.18,0.084,0.196,0.25,0.145,0.308,0.22,-0.005,0.032,0.02,0,-0.197
2016.04.06,13:30,0.67,0.413,0.586,0.19,0.098,-0.03,0.033,0.197,0.054,0.167,-0.03,-0.156,-0.038,0.146,0.014,0.226,0.382,0.091,0.377,0.281,0.393,0.447,0.342,0.505,0.417,0.192,0.229,0.217,0.197,0,-0.186
2016.04.06,13:45,0.599,0.772,0.376,0.284,0.156,0.219,0.383,0.24,0.353,0.156,0.03,0.148,0.332,0.2,0.412,0.568,0.277,0.563,0.467,0.579,0.633,0.528,0.691,0.603,0.378,0.415,0.403,0.383,0.186,0,0.162
2016.04.06,14:00,0.61,0.214,0.122,-0.006,0.057,0.221,0.078,0.191,-0.006,-0.132,-0.014,0.17,0.038,0.25,0.406,0.115,0.401,0.305,0.417,0.471,0.366,0.529,0.441,0.216,0.253,0.241,0.221,0.024,-0.162,0,-0.08
2016.04.06,14:15,0.294,0.202,0.074,0.137,0.301,0.158,0.271,0.074,-0.052,0.066,0.25,0.118,0.33,0.486,0.195,0.481,0.385,0.497,0.551,0.446,0.609,0.521,0.296,0.333,0.321,0.301,0.104,-0.082,0.08,0,0.178
2016.04.06,14:30,0.024,-0.104,-0.041,0.123,-0.02,0.093,-0.104,-0.23,-0.112,0.072,-0.06,0.152,0.308,0.017,0.303,0.207,0.319,0.373,0.268,0.431,0.343,0.118,0.155,0.143,0.123,-0.074,-0.26,-0.098,-0.178,0,0.01
2016.04.06,14:45,-0.114,-0.051,0.113,-0.03,0.083,-0.114,-0.24,-0.122,0.062,-0.07,0.142,0.298,0.007,0.293,0.197,0.309,0.363,0.258,0.421,0.333,0.108,0.145,0.133,0.113,-0.084,-0.27,-0.108,-0.188,-0.01,0,0.002
2016.04.06,15:00,-0.053,0.111,-0.032,0.081,-0.116,-0.242,-0.124,0.06,-0.072,0.14,0.296,0.005,0.291,0.195,0.307,0.361,0.256,0.419,0.331,0.106,0.143,0.131,0.111,-0.086,-0.272,-0.11,-0.19,-0.012,-0.002,0,0.062
2016.04.06,15:15,0.049,-0.094,0.019,-0.178,-0.304,-0.186,-0.002,-0.134,0.078,0.234,-0.057,0.229,0.133,0.245,0.299,0.194,0.357,0.269,0.044,0.081,0.069,0.049,-0.148,-0.334,-0.172,-0.252,-0.074,-0.064,-0.062,0,0.007
2016.04.06,15:30,-0.101,0.012,-0.185,-0.311,-0.193,-0.009,-0.141,0.071,0.227,-0.064,0.222,0.126,0.238,0.292,0.187,0.35,0.262,0.037,0.074,0.062,0.042,-0.155,-0.341,-0.179,-0.259,-0.081,-0.071,-0.069,-0.007,0,0.027
2016.04.06,15:45,-0.015,-0.212,-0.338,-0.22,-0.036,-0.168,0.044,0.2,-0.091,0.195,0.099,0.211,0.265,0.16,0.323,0.235,0.01,0.047,0.035,0.015,-0.182,-0.368,-0.206,-0.286,-0.108,-0.098,-0.096,-0.034,-0.027,0,0.061
2016.04.06,16:00,-0.273,-0.399,-0.281,-0.097,-0.229,-0.017,0.139,-0.152,0.134,0.038,0.15,0.204,0.099,0.262,0.174,-0.051,-0.014,-0.026,-0.046,-0.243,-0.429,-0.267,-0.347,-0.169,-0.159,-0.157,-0.095,-0.088,-0.061,0,-0.038
2016.04.06,16:15,-0.361,-0.243,-0.059,-0.191,0.021,0.177,-0.114,0.172,0.076,0.188,0.242,0.137,0.3,0.212,-0.013,0.024,0.012,-0.008,-0.205,-0.391,-0.229,-0.309,-0.131,-0.121,-0.119,-0.057,-0.05,-0.023,0.038,0,0.023
2016.04.06,16:30,-0.266,-0.082,-0.214,-0.002,0.154,-0.137,0.149,0.053,0.165,0.219,0.114,0.277,0.189,-0.036,0.001,-0.011,-0.031,-0.228,-0.414,-0.252,-0.332,-0.154,-0.144,-0.142,-0.08,-0.073,-0.046,0.015,-0.023,0,-0.025
2016.04.06,16:45,-0.057,-0.189,0.023,0.179,-0.112,0.174,0.078,0.19,0.244,0.139,0.302,0.214,-0.011,0.026,0.014,-0.006,-0.203,-0.389,-0.227,-0.307,-0.129,-0.119,-0.117,-0.055,-0.048,-0.021,0.04,0.002,0.025,0,-0.016
2016.04.06,17:00,-0.173,0.039,0.195,-0.096,0.19,0.094,0.206,0.26,0.155,0.318,0.23,0.005,0.042,0.03,0.01,-0.187,-0.373,-0.211,-0.291,-0.113,-0.103,-0.101,-0.039,-0.032,-0.005,0.056,0.018,0.041,0.016,0,-0.066
2016.04.06,17:15,0.105,0.261,-0.03,0.256,0.16,0.272,0.326,0.221,0.384,0.296,0.071,0.108,0.096,0.076,-0.121,-0.307,-0.145,-0.225,-0.047,-0.037,-0.035,0.027,0.034,0.061,0.122,0.084,0.107,0.082,0.066,0,0.023
2016.04.06,17:30,0.238,-0.053,0.233,0.137,0.249,0.303,0.198,0.361,0.273,0.048,0.085,0.073,0.053,-0.144,-0.33,-0.168,-0.248,-0.07,-0.06,-0.058,0.004,0.011,0.038,0.099,0.061,0.084,0.059,0.043,-0.023,0,0.118
2016.04.06,17:45,-0.171,0.115,0.019,0.131,0.185,0.08,0.243,0.155,-0.07,-0.033,-0.045,-0.065,-0.262,-0.448,-0.286,-0.366,-0.188,-0.178,-0.176,-0.114,-0.107,-0.08,-0.019,-0.057,-0.034,-0.059,-0.075,-0.141,-0.118,0,-0.031
2016.04.06,18:00,0.146,0.05,0.162,0.216,0.111,0.274,0.186,-0.039,-0.002,-0.014,-0.034,-0.231,-0.417,-0.255,-0.335,-0.157,-0.147,-0.145,-0.083,-0.076,-0.049,0.012,-0.026,-0.003,-0.028,-0.044,-0.11,-0.087,0.031,0,-0.053
2016.04.06,18:15,0.103,0.215,0.269,0.164,0.327,0.239,0.014,0.051,0.039,0.019,-0.178,-0.364,-0.202,-0.282,-0.104,-0.094,-0.092,-0.03,-0.023,0.004,0.065,0.027,0.05,0.025,0.009,-0.057,-0.034,0.084,0.053,0,0.022
2016.04.06,18:30,0.193,0.247,0.142,0.305,0.217,-0.008,0.029,0.017,-0.003,-0.2,-0.386,-0.224,-0.304,-0.126,-0.116,-0.114,-0.052,-0.045,-0.018,0.043,0.005,0.028,0.003,-0.013,-0.079,-0.056,0.062,0.031,-0.022,0,0.018
2016.04.06,18:45,0.229,0.124,0.287,0.199,-0.026,0.011,-0.001,-0.021,-0.218,-0.404,-0.242,-0.322,-0.144,-0.134,-0.132,-0.07,-0.063,-0.036,0.025,-0.013,0.01,-0.015,-0.031,-0.097,-0.074,0.044,0.013,-0.04,-0.018,0,0.048
2016.04.06,19:00,0.076,0.239,0.151,-0.074,-0.037,-0.049,-0.069,-0.266,-0.452,-0.29,-0.37,-0.192,-0.182,-0.18,-0.118,-0.111,-0.084,-0.023,-0.061,-0.038,-0.063,-0.079,-0.145,-0.122,-0.004,-0.035,-0.088,-0.066,-0.048,0,0.005
2016.04.06,19:15,0.234,0.146,-0.079,-0.042,-0.054,-0.074,-0.271,-0.457,-0.295,-0.375,-0.197,-0.187,-0.185,-0.123,-0.116,-0.089,-0.028,-0.066,-0.043,-0.068,-0.084,-0.15,-0.127,-0.009,-0.04,-0.093,-0.071,-0.053,-0.005,0,-0.035
2016.04.06,19:30,0.181,-0.044,-0.007,-0.019,-0.039,-0.236,-0.422,-0.26,-0.34,-0.162,-0.152,-0.15,-0.088,-0.081,-0.054,0.007,-0.031,-0.008,-0.033,-0.049,-0.115,-0.092,0.026,-0.005,-0.058,-0.036,-0.018,0.03,0.035,0,-0.052
2016.04.06,19:45,0.008,0.045,0.033,0.013,-0.184,-0.37,-0.208,-0.288,-0.11,-0.1,-0.098,-0.036,-0.029,-0.002,0.059,0.021,0.044,0.019,0.003,-0.063,-0.04,0.078,0.047,-0.006,0.016,0.034,0.082,0.087,0.052,0,0.07
2016.04.06,20:00,-0.025,-0.037,-0.057,-0.254,-0.44,-0.278,-0.358,-0.18,-0.17,-0.168,-0.106,-0.099,-0.072,-0.011,-0.049,-0.026,-0.051,-0.067,-0.133,-0.11,0.008,-0.023,-0.076,-0.054,-0.036,0.012,0.017,-0.018,-0.07,0,0.046
2016.04.06,20:15,-0.083,-0.103,-0.3,-0.486,-0.324,-0.404,-0.226,-0.216,-0.214,-0.152,-0.145,-0.118,-0.057,-0.095,-0.072,-0.097,-0.113,-0.179,-0.156,-0.038,-0.069,-0.122,-0.1,-0.082,-0.034,-0.029,-0.064,-0.116,-0.046,0,-0.286
2016.04.06,20:30,0.183,-0.014,-0.2,-0.038,-0.118,0.06,0.07,0.072,0.134,0.141,0.168,0.229,0.191,0.214,0.189,0.173,0.107,0.13,0.248,0.217,0.164,0.186,0.204,0.252,0.257,0.222,0.17,0.24,0.286,0,-0.134
2016.04.06,20:45,0.12,-0.066,0.096,0.016,0.194,0.204,0.206,0.268,0.275,0.302,0.363,0.325,0.348,0.323,0.307,0.241,0.264,0.382,0.351,0.298,0.32,0.338,0.386,0.391,0.356,0.304,0.374,0.42,0.134,0,0.101
2016.04.06,21:00,-0.167,-0.005,-0.085,0.093,0.103,0.105,0.167,0.174,0.201,0.262,0.224,0.247,0.222,0.206,0.14,0.163,0.281,0.25,0.197,0.219,0.237,0.285,0.29,0.255,0.203,0.273,0.319,0.033,-0.101,0,-0.139
