str_date,str_time,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
2016.04.05,14:45,156.994,156.907,156.841,156.842,156.885,156.927,156.798,156.597,156.453,156.302,156.489
2016.04.05,15:00,156.907,156.841,156.842,156.885,156.927,156.798,156.597,156.453,156.302,156.489,156.305
2016.04.05,15:15,156.841,156.842,156.885,156.927,156.798,156.597,156.453,156.302,156.489,156.305,156.104
2016.04.05,15:30,156.842,156.885,156.927,156.798,156.597,156.453,156.302,156.489,156.305,156.104,156.195
2016.04.05,15:45,156.885,156.927,156.798,156.597,156.453,156.302,156.489,156.305,156.104,156.195,156.251
2016.04.05,16:00,156.927,156.798,156.597,156.453,156.302,156.489,156.305,156.104,156.195,156.251,155.927
2016.04.05,16:15,156.798,156.597,156.453,156.302,156.489,156.305,156.104,156.195,156.251,155.927,155.778
2016.04.05,16:30,156.597,156.453,156.302,156.489,156.305,156.104,156.195,156.251,155.927,155.778,156.151
2016.04.05,16:45,156.453,156.302,156.489,156.305,156.104,156.195,156.251,155.927,155.778,156.151,156.034
2016.04.05,17:00,156.302,156.489,156.305,156.104,156.195,156.251,155.927,155.778,156.151,156.034,156.129
2016.04.05,17:15,156.489,156.305,156.104,156.195,156.251,155.927,155.778,156.151,156.034,156.129,156.13
2016.04.05,17:30,156.305,156.104,156.195,156.251,155.927,155.778,156.151,156.034,156.129,156.13,156.107
2016.04.05,17:45,156.104,156.195,156.251,155.927,155.778,156.151,156.034,156.129,156.13,156.107,156.065
2016.04.05,18:00,156.195,156.251,155.927,155.778,156.151,156.034,156.129,156.13,156.107,156.065,155.988
2016.04.05,18:15,156.251,155.927,155.778,156.151,156.034,156.129,156.13,156.107,156.065,155.988,155.959
2016.04.05,18:30,155.927,155.778,156.151,156.034,156.129,156.13,156.107,156.065,155.988,155.959,156.043
2016.04.05,18:45,155.778,156.151,156.034,156.129,156.13,156.107,156.065,155.988,155.959,156.043,156.108
2016.04.05,19:00,156.151,156.034,156.129,156.13,156.107,156.065,155.988,155.959,156.043,156.108,156.248
2016.04.05,19:15,156.034,156.129,156.13,156.107,156.065,155.988,155.959,156.043,156.108,156.248,156.403
2016.04.05,19:30,156.129,156.13,156.107,156.065,155.988,155.959,156.043,156.108,156.248,156.403,156.264
2016.04.05,19:45,156.13,156.107,156.065,155.988,155.959,156.043,156.108,156.248,156.403,156.264,156.2
2016.04.05,20:00,156.107,156.065,155.988,155.959,156.043,156.108,156.248,156.403,156.264,156.2,156.211
2016.04.05,20:15,156.065,155.988,155.959,156.043,156.108,156.248,156.403,156.264,156.2,156.211,156.147
2016.04.05,20:30,155.988,155.959,156.043,156.108,156.248,156.403,156.264,156.2,156.211,156.147,156.1
2016.04.05,20:45,155.959,156.043,156.108,156.248,156.403,156.264,156.2,156.211,156.147,156.1,156.113
2016.04.05,21:00,156.043,156.108,156.248,156.403,156.264,156.2,156.211,156.147,156.1,156.113,156.097
2016.04.05,21:15,156.108,156.248,156.403,156.264,156.2,156.211,156.147,156.1,156.113,156.097,156.191
2016.04.05,21:30,156.248,156.403,156.264,156.2,156.211,156.147,156.1,156.113,156.097,156.191,156.203
2016.04.05,21:45,156.403,156.264,156.2,156.211,156.147,156.1,156.113,156.097,156.191,156.203,156.191
2016.04.05,22:00,156.264,156.2,156.211,156.147,156.1,156.113,156.097,156.191,156.203,156.191,156.213
2016.04.05,22:15,156.2,156.211,156.147,156.1,156.113,156.097,156.191,156.203,156.191,156.213,156.203
2016.04.05,22:30,156.211,156.147,156.1,156.113,156.097,156.191,156.203,156.191,156.213,156.203,156.151
2016.04.05,22:45,156.147,156.1,156.113,156.097,156.191,156.203,156.191,156.213,156.203,156.151,156.177
2016.04.05,23:00,156.1,156.113,156.097,156.191,156.203,156.191,156.213,156.203,156.151,156.177,156.185
2016.04.05,23:15,156.113,156.097,156.191,156.203,156.191,156.213,156.203,156.151,156.177,156.185,156.104
2016.04.05,23:30,156.097,156.191,156.203,156.191,156.213,156.203,156.151,156.177,156.185,156.104,156.175
2016.04.05,23:45,156.191,156.203,156.191,156.213,156.203,156.151,156.177,156.185,156.104,156.175,156.165
2016.04.06,00:00,156.203,156.191,156.213,156.203,156.151,156.177,156.185,156.104,156.175,156.165,156.128
2016.04.06,00:15,156.191,156.213,156.203,156.151,156.177,156.185,156.104,156.175,156.165,156.128,156.227
2016.04.06,00:30,156.213,156.203,156.151,156.177,156.185,156.104,156.175,156.165,156.128,156.227,156.342
2016.04.06,00:45,156.203,156.151,156.177,156.185,156.104,156.175,156.165,156.128,156.227,156.342,156.44
2016.04.06,01:00,156.151,156.177,156.185,156.104,156.175,156.165,156.128,156.227,156.342,156.44,156.424
2016.04.06,01:15,156.177,156.185,156.104,156.175,156.165,156.128,156.227,156.342,156.44,156.424,156.119
2016.04.06,01:30,156.185,156.104,156.175,156.165,156.128,156.227,156.342,156.44,156.424,156.119,156.004
2016.04.06,01:45,156.104,156.175,156.165,156.128,156.227,156.342,156.44,156.424,156.119,156.004,156.031
2016.04.06,02:00,156.175,156.165,156.128,156.227,156.342,156.44,156.424,156.119,156.004,156.031,156.163
2016.04.06,02:15,156.165,156.128,156.227,156.342,156.44,156.424,156.119,156.004,156.031,156.163,156.383
2016.04.06,02:30,156.128,156.227,156.342,156.44,156.424,156.119,156.004,156.031,156.163,156.383,156.338
2016.04.06,02:45,156.227,156.342,156.44,156.424,156.119,156.004,156.031,156.163,156.383,156.338,156.455
2016.04.06,03:00,156.342,156.44,156.424,156.119,156.004,156.031,156.163,156.383,156.338,156.455,156.539
2016.04.06,03:15,156.44,156.424,156.119,156.004,156.031,156.163,156.383,156.338,156.455,156.539,156.462
2016.04.06,03:30,156.424,156.119,156.004,156.031,156.163,156.383,156.338,156.455,156.539,156.462,156.448
2016.04.06,03:45,156.119,156.004,156.031,156.163,156.383,156.338,156.455,156.539,156.462,156.448,156.484
2016.04.06,04:00,156.004,156.031,156.163,156.383,156.338,156.455,156.539,156.462,156.448,156.484,156.457
2016.04.06,04:15,156.031,156.163,156.383,156.338,156.455,156.539,156.462,156.448,156.484,156.457,156.378
2016.04.06,04:30,156.163,156.383,156.338,156.455,156.539,156.462,156.448,156.484,156.457,156.378,156.199
2016.04.06,04:45,156.383,156.338,156.455,156.539,156.462,156.448,156.484,156.457,156.378,156.199,156.195
2016.04.06,05:00,156.338,156.455,156.539,156.462,156.448,156.484,156.457,156.378,156.199,156.195,156.271
2016.04.06,05:15,156.455,156.539,156.462,156.448,156.484,156.457,156.378,156.199,156.195,156.271,156.326
2016.04.06,05:30,156.539,156.462,156.448,156.484,156.457,156.378,156.199,156.195,156.271,156.326,156.298
2016.04.06,05:45,156.462,156.448,156.484,156.457,156.378,156.199,156.195,156.271,156.326,156.298,156.066
2016.04.06,06:00,156.448,156.484,156.457,156.378,156.199,156.195,156.271,156.326,156.298,156.066,156.114
2016.04.06,06:15,156.484,156.457,156.378,156.199,156.195,156.271,156.326,156.298,156.066,156.114,156.125
2016.04.06,06:30,156.457,156.378,156.199,156.195,156.271,156.326,156.298,156.066,156.114,156.125,156.094
2016.04.06,06:45,156.378,156.199,156.195,156.271,156.326,156.298,156.066,156.114,156.125,156.094,156.078
2016.04.06,07:00,156.199,156.195,156.271,156.326,156.298,156.066,156.114,156.125,156.094,156.078,155.752
2016.04.06,07:15,156.195,156.271,156.326,156.298,156.066,156.114,156.125,156.094,156.078,155.752,156.012
2016.04.06,07:30,156.271,156.326,156.298,156.066,156.114,156.125,156.094,156.078,155.752,156.012,156.03
2016.04.06,07:45,156.326,156.298,156.066,156.114,156.125,156.094,156.078,155.752,156.012,156.03,155.959
2016.04.06,08:00,156.298,156.066,156.114,156.125,156.094,156.078,155.752,156.012,156.03,155.959,156.144
2016.04.06,08:15,156.066,156.114,156.125,156.094,156.078,155.752,156.012,156.03,155.959,156.144,156.07
2016.04.06,08:30,156.114,156.125,156.094,156.078,155.752,156.012,156.03,155.959,156.144,156.07,155.836
2016.04.06,08:45,156.125,156.094,156.078,155.752,156.012,156.03,155.959,156.144,156.07,155.836,155.654
2016.04.06,09:00,156.094,156.078,155.752,156.012,156.03,155.959,156.144,156.07,155.836,155.654,155.566
2016.04.06,09:15,156.078,155.752,156.012,156.03,155.959,156.144,156.07,155.836,155.654,155.566,155.751
2016.04.06,09:30,155.752,156.012,156.03,155.959,156.144,156.07,155.836,155.654,155.566,155.751,155.692
2016.04.06,09:45,156.012,156.03,155.959,156.144,156.07,155.836,155.654,155.566,155.751,155.692,155.891
2016.04.06,10:00,156.03,155.959,156.144,156.07,155.836,155.654,155.566,155.751,155.692,155.891,155.903
2016.04.06,10:15,155.959,156.144,156.07,155.836,155.654,155.566,155.751,155.692,155.891,155.903,155.629
2016.04.06,10:30,156.144,156.07,155.836,155.654,155.566,155.751,155.692,155.891,155.903,155.629,155.585
2016.04.06,10:45,156.07,155.836,155.654,155.566,155.751,155.692,155.891,155.903,155.629,155.585,155.533
2016.04.06,11:00,155.836,155.654,155.566,155.751,155.692,155.891,155.903,155.629,155.585,155.533,155.466
2016.04.06,11:15,155.654,155.566,155.751,155.692,155.891,155.903,155.629,155.585,155.533,155.466,155.209
2016.04.06,11:30,155.566,155.751,155.692,155.891,155.903,155.629,155.585,155.533,155.466,155.209,155.382
2016.04.06,11:45,155.751,155.692,155.891,155.903,155.629,155.585,155.533,155.466,155.209,155.382,154.986
2016.04.06,12:00,155.692,155.891,155.903,155.629,155.585,155.533,155.466,155.209,155.382,154.986,154.894
2016.04.06,12:15,155.891,155.903,155.629,155.585,155.533,155.466,155.209,155.382,154.986,154.894,154.766
2016.04.06,12:30,155.903,155.629,155.585,155.533,155.466,155.209,155.382,154.986,154.894,154.766,154.829
2016.04.06,12:45,155.629,155.585,155.533,155.466,155.209,155.382,154.986,154.894,154.766,154.829,154.993
2016.04.06,13:00,155.585,155.533,155.466,155.209,155.382,154.986,154.894,154.766,154.829,154.993,154.85
2016.04.06,13:15,155.533,155.466,155.209,155.382,154.986,154.894,154.766,154.829,154.993,154.85,154.963
2016.04.06,13:30,155.466,155.209,155.382,154.986,154.894,154.766,154.829,154.993,154.85,154.963,154.766
2016.04.06,13:45,155.209,155.382,154.986,154.894,154.766,154.829,154.993,154.85,154.963,154.766,154.64
2016.04.06,14:00,155.382,154.986,154.894,154.766,154.829,154.993,154.85,154.963,154.766,154.64,154.758
2016.04.06,14:15,154.986,154.894,154.766,154.829,154.993,154.85,154.963,154.766,154.64,154.758,154.942
2016.04.06,14:30,154.894,154.766,154.829,154.993,154.85,154.963,154.766,154.64,154.758,154.942,154.81
2016.04.06,14:45,154.766,154.829,154.993,154.85,154.963,154.766,154.64,154.758,154.942,154.81,155.022
2016.04.06,15:00,154.829,154.993,154.85,154.963,154.766,154.64,154.758,154.942,154.81,155.022,155.178
2016.04.06,15:15,154.993,154.85,154.963,154.766,154.64,154.758,154.942,154.81,155.022,155.178,154.887
2016.04.06,15:30,154.85,154.963,154.766,154.64,154.758,154.942,154.81,155.022,155.178,154.887,155.173
2016.04.06,15:45,154.963,154.766,154.64,154.758,154.942,154.81,155.022,155.178,154.887,155.173,155.077
2016.04.06,16:00,154.766,154.64,154.758,154.942,154.81,155.022,155.178,154.887,155.173,155.077,155.189
2016.04.06,16:15,154.64,154.758,154.942,154.81,155.022,155.178,154.887,155.173,155.077,155.189,155.243
2016.04.06,16:30,154.758,154.942,154.81,155.022,155.178,154.887,155.173,155.077,155.189,155.243,155.138
2016.04.06,16:45,154.942,154.81,155.022,155.178,154.887,155.173,155.077,155.189,155.243,155.138,155.301
2016.04.06,17:00,154.81,155.022,155.178,154.887,155.173,155.077,155.189,155.243,155.138,155.301,155.213
2016.04.06,17:15,155.022,155.178,154.887,155.173,155.077,155.189,155.243,155.138,155.301,155.213,154.988
2016.04.06,17:30,155.178,154.887,155.173,155.077,155.189,155.243,155.138,155.301,155.213,154.988,155.025
2016.04.06,17:45,154.887,155.173,155.077,155.189,155.243,155.138,155.301,155.213,154.988,155.025,155.013
2016.04.06,18:00,155.173,155.077,155.189,155.243,155.138,155.301,155.213,154.988,155.025,155.013,154.993
2016.04.06,18:15,155.077,155.189,155.243,155.138,155.301,155.213,154.988,155.025,155.013,154.993,154.796
2016.04.06,18:30,155.189,155.243,155.138,155.301,155.213,154.988,155.025,155.013,154.993,154.796,154.61
2016.04.06,18:45,155.243,155.138,155.301,155.213,154.988,155.025,155.013,154.993,154.796,154.61,154.772
2016.04.06,19:00,155.138,155.301,155.213,154.988,155.025,155.013,154.993,154.796,154.61,154.772,154.692
2016.04.06,19:15,155.301,155.213,154.988,155.025,155.013,154.993,154.796,154.61,154.772,154.692,154.87
2016.04.06,19:30,155.213,154.988,155.025,155.013,154.993,154.796,154.61,154.772,154.692,154.87,154.88
2016.04.06,19:45,154.988,155.025,155.013,154.993,154.796,154.61,154.772,154.692,154.87,154.88,154.882
2016.04.06,20:00,155.025,155.013,154.993,154.796,154.61,154.772,154.692,154.87,154.88,154.882,154.944
2016.04.06,20:15,155.013,154.993,154.796,154.61,154.772,154.692,154.87,154.88,154.882,154.944,154.951
2016.04.06,20:30,154.993,154.796,154.61,154.772,154.692,154.87,154.88,154.882,154.944,154.951,154.978
2016.04.06,20:45,154.796,154.61,154.772,154.692,154.87,154.88,154.882,154.944,154.951,154.978,155.039
2016.04.06,21:00,154.61,154.772,154.692,154.87,154.88,154.882,154.944,154.951,154.978,155.039,155.001
2016.04.06,21:15,154.772,154.692,154.87,154.88,154.882,154.944,154.951,154.978,155.039,155.001,155.024
2016.04.06,21:30,154.692,154.87,154.88,154.882,154.944,154.951,154.978,155.039,155.001,155.024,154.999
2016.04.06,21:45,154.87,154.88,154.882,154.944,154.951,154.978,155.039,155.001,155.024,154.999,154.983
2016.04.06,22:00,154.88,154.882,154.944,154.951,154.978,155.039,155.001,155.024,154.999,154.983,154.917
2016.04.06,22:15,154.882,154.944,154.951,154.978,155.039,155.001,155.024,154.999,154.983,154.917,154.94
2016.04.06,22:30,154.944,154.951,154.978,155.039,155.001,155.024,154.999,154.983,154.917,154.94,155.058
2016.04.06,22:45,154.951,154.978,155.039,155.001,155.024,154.999,154.983,154.917,154.94,155.058,155.027
2016.04.06,23:00,154.978,155.039,155.001,155.024,154.999,154.983,154.917,154.94,155.058,155.027,154.974
2016.04.06,23:15,155.039,155.001,155.024,154.999,154.983,154.917,154.94,155.058,155.027,154.974,154.996
2016.04.06,23:30,155.001,155.024,154.999,154.983,154.917,154.94,155.058,155.027,154.974,154.996,155.014
2016.04.06,23:45,155.024,154.999,154.983,154.917,154.94,155.058,155.027,154.974,154.996,155.014,155.062
2016.04.07,00:00,154.999,154.983,154.917,154.94,155.058,155.027,154.974,154.996,155.014,155.062,155.067
2016.04.07,00:15,154.983,154.917,154.94,155.058,155.027,154.974,154.996,155.014,155.062,155.067,155.032
2016.04.07,00:30,154.917,154.94,155.058,155.027,154.974,154.996,155.014,155.062,155.067,155.032,154.98
2016.04.07,00:45,154.94,155.058,155.027,154.974,154.996,155.014,155.062,155.067,155.032,154.98,155.05
2016.04.07,01:00,155.058,155.027,154.974,154.996,155.014,155.062,155.067,155.032,154.98,155.05,155.096
2016.04.07,01:15,155.027,154.974,154.996,155.014,155.062,155.067,155.032,154.98,155.05,155.096,154.81
2016.04.07,01:30,154.974,154.996,155.014,155.062,155.067,155.032,154.98,155.05,155.096,154.81,154.676
2016.04.07,01:45,154.996,155.014,155.062,155.067,155.032,154.98,155.05,155.096,154.81,154.676,154.777
2016.04.07,02:00,155.014,155.062,155.067,155.032,154.98,155.05,155.096,154.81,154.676,154.777,154.638
2016.04.07,02:15,155.062,155.067,155.032,154.98,155.05,155.096,154.81,154.676,154.777,154.638,154.6
2016.04.07,02:30,155.067,155.032,154.98,155.05,155.096,154.81,154.676,154.777,154.638,154.6,154.329
2016.04.07,02:45,155.032,154.98,155.05,155.096,154.81,154.676,154.777,154.638,154.6,154.329,154.242
2016.04.07,03:00,154.98,155.05,155.096,154.81,154.676,154.777,154.638,154.6,154.329,154.242,154.304
2016.04.07,03:15,155.05,155.096,154.81,154.676,154.777,154.638,154.6,154.329,154.242,154.304,154.245
2016.04.07,03:30,155.096,154.81,154.676,154.777,154.638,154.6,154.329,154.242,154.304,154.245,154.195
2016.04.07,03:45,154.81,154.676,154.777,154.638,154.6,154.329,154.242,154.304,154.245,154.195,154.114
2016.04.07,04:00,154.676,154.777,154.638,154.6,154.329,154.242,154.304,154.245,154.195,154.114,154.008
2016.04.07,04:15,154.777,154.638,154.6,154.329,154.242,154.304,154.245,154.195,154.114,154.008,154.21
2016.04.07,04:30,154.638,154.6,154.329,154.242,154.304,154.245,154.195,154.114,154.008,154.21,154.098
2016.04.07,04:45,154.6,154.329,154.242,154.304,154.245,154.195,154.114,154.008,154.21,154.098,154.103
2016.04.07,05:00,154.329,154.242,154.304,154.245,154.195,154.114,154.008,154.21,154.098,154.103,154.022
2016.04.07,05:15,154.242,154.304,154.245,154.195,154.114,154.008,154.21,154.098,154.103,154.022,154.035
2016.04.07,05:30,154.304,154.245,154.195,154.114,154.008,154.21,154.098,154.103,154.022,154.035,154.068
2016.04.07,05:45,154.245,154.195,154.114,154.008,154.21,154.098,154.103,154.022,154.035,154.068,153.898
2016.04.07,06:00,154.195,154.114,154.008,154.21,154.098,154.103,154.022,154.035,154.068,153.898,153.954
2016.04.07,06:15,154.114,154.008,154.21,154.098,154.103,154.022,154.035,154.068,153.898,153.954,153.973
2016.04.07,06:30,154.008,154.21,154.098,154.103,154.022,154.035,154.068,153.898,153.954,153.973,154.125
2016.04.07,06:45,154.21,154.098,154.103,154.022,154.035,154.068,153.898,153.954,153.973,154.125,153.917
2016.04.07,07:00,154.098,154.103,154.022,154.035,154.068,153.898,153.954,153.973,154.125,153.917,153.775
2016.04.07,07:15,154.103,154.022,154.035,154.068,153.898,153.954,153.973,154.125,153.917,153.775,153.543
2016.04.07,07:30,154.022,154.035,154.068,153.898,153.954,153.973,154.125,153.917,153.775,153.543,153.119
2016.04.07,07:45,154.035,154.068,153.898,153.954,153.973,154.125,153.917,153.775,153.543,153.119,153.037
2016.04.07,08:00,154.068,153.898,153.954,153.973,154.125,153.917,153.775,153.543,153.119,153.037,152.736
2016.04.07,08:15,153.898,153.954,153.973,154.125,153.917,153.775,153.543,153.119,153.037,152.736,152.885
2016.04.07,08:30,153.954,153.973,154.125,153.917,153.775,153.543,153.119,153.037,152.736,152.885,152.824
2016.04.07,08:45,153.973,154.125,153.917,153.775,153.543,153.119,153.037,152.736,152.885,152.824,152.883
2016.04.07,09:00,154.125,153.917,153.775,153.543,153.119,153.037,152.736,152.885,152.824,152.883,152.942
2016.04.07,09:15,153.917,153.775,153.543,153.119,153.037,152.736,152.885,152.824,152.883,152.942,152.617
2016.04.07,09:30,153.775,153.543,153.119,153.037,152.736,152.885,152.824,152.883,152.942,152.617,152.365
2016.04.07,09:45,153.543,153.119,153.037,152.736,152.885,152.824,152.883,152.942,152.617,152.365,152.299
2016.04.07,10:00,153.119,153.037,152.736,152.885,152.824,152.883,152.942,152.617,152.365,152.299,152.146
2016.04.07,10:15,153.037,152.736,152.885,152.824,152.883,152.942,152.617,152.365,152.299,152.146,152.395
2016.04.07,10:30,152.736,152.885,152.824,152.883,152.942,152.617,152.365,152.299,152.146,152.395,152.467
2016.04.07,10:45,152.885,152.824,152.883,152.942,152.617,152.365,152.299,152.146,152.395,152.467,152.371
2016.04.07,11:00,152.824,152.883,152.942,152.617,152.365,152.299,152.146,152.395,152.467,152.371,152.718
2016.04.07,11:15,152.883,152.942,152.617,152.365,152.299,152.146,152.395,152.467,152.371,152.718,152.486
2016.04.07,11:30,152.942,152.617,152.365,152.299,152.146,152.395,152.467,152.371,152.718,152.486,152.712
2016.04.07,11:45,152.617,152.365,152.299,152.146,152.395,152.467,152.371,152.718,152.486,152.712,152.818
2016.04.07,12:00,152.365,152.299,152.146,152.395,152.467,152.371,152.718,152.486,152.712,152.818,152.818
2016.04.07,12:15,152.299,152.146,152.395,152.467,152.371,152.718,152.486,152.712,152.818,152.818,152.806
2016.04.07,12:30,152.146,152.395,152.467,152.371,152.718,152.486,152.712,152.818,152.818,152.806,152.513
2016.04.07,12:45,152.395,152.467,152.371,152.718,152.486,152.712,152.818,152.818,152.806,152.513,152.587
2016.04.07,13:00,152.467,152.371,152.718,152.486,152.712,152.818,152.818,152.806,152.513,152.587,152.658
2016.04.07,13:15,152.371,152.718,152.486,152.712,152.818,152.818,152.806,152.513,152.587,152.658,152.683
2016.04.07,13:30,152.718,152.486,152.712,152.818,152.818,152.806,152.513,152.587,152.658,152.683,152.518
2016.04.07,13:45,152.486,152.712,152.818,152.818,152.806,152.513,152.587,152.658,152.683,152.518,152.028
2016.04.07,14:00,152.712,152.818,152.818,152.806,152.513,152.587,152.658,152.683,152.518,152.028,152.404
2016.04.07,14:15,152.818,152.818,152.806,152.513,152.587,152.658,152.683,152.518,152.028,152.404,152.49
2016.04.07,14:30,152.818,152.806,152.513,152.587,152.658,152.683,152.518,152.028,152.404,152.49,152.365
2016.04.07,14:45,152.806,152.513,152.587,152.658,152.683,152.518,152.028,152.404,152.49,152.365,152.192
2016.04.07,15:00,152.513,152.587,152.658,152.683,152.518,152.028,152.404,152.49,152.365,152.192,152.153
2016.04.07,15:15,152.587,152.658,152.683,152.518,152.028,152.404,152.49,152.365,152.192,152.153,152.101
2016.04.07,15:30,152.658,152.683,152.518,152.028,152.404,152.49,152.365,152.192,152.153,152.101,151.962
2016.04.07,15:45,152.683,152.518,152.028,152.404,152.49,152.365,152.192,152.153,152.101,151.962,152.08
2016.04.07,16:00,152.518,152.028,152.404,152.49,152.365,152.192,152.153,152.101,151.962,152.08,152.121
2016.04.07,16:15,152.028,152.404,152.49,152.365,152.192,152.153,152.101,151.962,152.08,152.121,152.067
2016.04.07,16:30,152.404,152.49,152.365,152.192,152.153,152.101,151.962,152.08,152.121,152.067,152.196
2016.04.07,16:45,152.49,152.365,152.192,152.153,152.101,151.962,152.08,152.121,152.067,152.196,152.109
2016.04.07,17:00,152.365,152.192,152.153,152.101,151.962,152.08,152.121,152.067,152.196,152.109,152.046
2016.04.07,17:15,152.192,152.153,152.101,151.962,152.08,152.121,152.067,152.196,152.109,152.046,152.115
2016.04.07,17:30,152.153,152.101,151.962,152.08,152.121,152.067,152.196,152.109,152.046,152.115,152.241
2016.04.07,17:45,152.101,151.962,152.08,152.121,152.067,152.196,152.109,152.046,152.115,152.241,152.307
2016.04.07,18:00,151.962,152.08,152.121,152.067,152.196,152.109,152.046,152.115,152.241,152.307,152.383
2016.04.07,18:15,152.08,152.121,152.067,152.196,152.109,152.046,152.115,152.241,152.307,152.383,152.039
2016.04.07,18:30,152.121,152.067,152.196,152.109,152.046,152.115,152.241,152.307,152.383,152.039,152.213
2016.04.07,18:45,152.067,152.196,152.109,152.046,152.115,152.241,152.307,152.383,152.039,152.213,152.248
2016.04.07,19:00,152.196,152.109,152.046,152.115,152.241,152.307,152.383,152.039,152.213,152.248,152.195
2016.04.07,19:15,152.109,152.046,152.115,152.241,152.307,152.383,152.039,152.213,152.248,152.195,152.191
2016.04.07,19:30,152.046,152.115,152.241,152.307,152.383,152.039,152.213,152.248,152.195,152.191,152.382
2016.04.07,19:45,152.115,152.241,152.307,152.383,152.039,152.213,152.248,152.195,152.191,152.382,152.376
2016.04.07,20:00,152.241,152.307,152.383,152.039,152.213,152.248,152.195,152.191,152.382,152.376,152.384
2016.04.07,20:15,152.307,152.383,152.039,152.213,152.248,152.195,152.191,152.382,152.376,152.384,152.327
2016.04.07,20:30,152.383,152.039,152.213,152.248,152.195,152.191,152.382,152.376,152.384,152.327,152.312
2016.04.07,20:45,152.039,152.213,152.248,152.195,152.191,152.382,152.376,152.384,152.327,152.312,152.27
2016.04.07,21:00,152.213,152.248,152.195,152.191,152.382,152.376,152.384,152.327,152.312,152.27,152.188
2016.04.07,21:15,152.248,152.195,152.191,152.382,152.376,152.384,152.327,152.312,152.27,152.188,152.058
