str_date,str_time,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
2016.04.01,00:15,4.61310416666666,4.53010416666666,4.56910416666668,4.57110416666666,4.59310416666668,4.60810416666666,4.60610416666668,4.61210416666668,4.54210416666666,4.56310416666668,4.54510416666668,4.34210416666667,4.37410416666668,4.44510416666668,4.23610416666668,4.23610416666668,3.99710416666667,4.03210416666667,3.84410416666668,3.67110416666668,3.74810416666668,3.74310416666668,3.83910416666666,3.82310416666667,3.73510416666667,3.74510416666666,3.87510416666666,3.88110416666666,3.82410416666667,3.80110416666668,3.80010416666667
2016.04.01,00:30,4.53010416666666,4.56910416666668,4.57110416666666,4.59310416666668,4.60810416666666,4.60610416666668,4.61210416666668,4.54210416666666,4.56310416666668,4.54510416666668,4.34210416666667,4.37410416666668,4.44510416666668,4.23610416666668,4.23610416666668,3.99710416666667,4.03210416666667,3.84410416666668,3.67110416666668,3.74810416666668,3.74310416666668,3.83910416666666,3.82310416666667,3.73510416666667,3.74510416666666,3.87510416666666,3.88110416666666,3.82410416666667,3.80110416666668,3.80010416666667,3.72210416666667
2016.04.01,00:45,4.56910416666668,4.57110416666666,4.59310416666668,4.60810416666666,4.60610416666668,4.61210416666668,4.54210416666666,4.56310416666668,4.54510416666668,4.34210416666667,4.37410416666668,4.44510416666668,4.23610416666668,4.23610416666668,3.99710416666667,4.03210416666667,3.84410416666668,3.67110416666668,3.74810416666668,3.74310416666668,3.83910416666666,3.82310416666667,3.73510416666667,3.74510416666666,3.87510416666666,3.88110416666666,3.82410416666667,3.80110416666668,3.80010416666667,3.72210416666667,3.84010416666666
2016.04.01,01:00,4.57110416666666,4.59310416666668,4.60810416666666,4.60610416666668,4.61210416666668,4.54210416666666,4.56310416666668,4.54510416666668,4.34210416666667,4.37410416666668,4.44510416666668,4.23610416666668,4.23610416666668,3.99710416666667,4.03210416666667,3.84410416666668,3.67110416666668,3.74810416666668,3.74310416666668,3.83910416666666,3.82310416666667,3.73510416666667,3.74510416666666,3.87510416666666,3.88110416666666,3.82410416666667,3.80110416666668,3.80010416666667,3.72210416666667,3.84010416666666,3.87310416666668
2016.04.01,01:15,4.59310416666668,4.60810416666666,4.60610416666668,4.61210416666668,4.54210416666666,4.56310416666668,4.54510416666668,4.34210416666667,4.37410416666668,4.44510416666668,4.23610416666668,4.23610416666668,3.99710416666667,4.03210416666667,3.84410416666668,3.67110416666668,3.74810416666668,3.74310416666668,3.83910416666666,3.82310416666667,3.73510416666667,3.74510416666666,3.87510416666666,3.88110416666666,3.82410416666667,3.80110416666668,3.80010416666667,3.72210416666667,3.84010416666666,3.87310416666668,3.82410416666667
2016.04.01,01:30,4.60810416666666,4.60610416666668,4.61210416666668,4.54210416666666,4.56310416666668,4.54510416666668,4.34210416666667,4.37410416666668,4.44510416666668,4.23610416666668,4.23610416666668,3.99710416666667,4.03210416666667,3.84410416666668,3.67110416666668,3.74810416666668,3.74310416666668,3.83910416666666,3.82310416666667,3.73510416666667,3.74510416666666,3.87510416666666,3.88110416666666,3.82410416666667,3.80110416666668,3.80010416666667,3.72210416666667,3.84010416666666,3.87310416666668,3.82410416666667,4.01610416666668
2016.04.01,01:45,4.60610416666668,4.61210416666668,4.54210416666666,4.56310416666668,4.54510416666668,4.34210416666667,4.37410416666668,4.44510416666668,4.23610416666668,4.23610416666668,3.99710416666667,4.03210416666667,3.84410416666668,3.67110416666668,3.74810416666668,3.74310416666668,3.83910416666666,3.82310416666667,3.73510416666667,3.74510416666666,3.87510416666666,3.88110416666666,3.82410416666667,3.80110416666668,3.80010416666667,3.72210416666667,3.84010416666666,3.87310416666668,3.82410416666667,4.01610416666668,4.02910416666668
2016.04.01,02:00,4.61210416666668,4.54210416666666,4.56310416666668,4.54510416666668,4.34210416666667,4.37410416666668,4.44510416666668,4.23610416666668,4.23610416666668,3.99710416666667,4.03210416666667,3.84410416666668,3.67110416666668,3.74810416666668,3.74310416666668,3.83910416666666,3.82310416666667,3.73510416666667,3.74510416666666,3.87510416666666,3.88110416666666,3.82410416666667,3.80110416666668,3.80010416666667,3.72210416666667,3.84010416666666,3.87310416666668,3.82410416666667,4.01610416666668,4.02910416666668,4.08410416666666
2016.04.01,02:15,4.54210416666666,4.56310416666668,4.54510416666668,4.34210416666667,4.37410416666668,4.44510416666668,4.23610416666668,4.23610416666668,3.99710416666667,4.03210416666667,3.84410416666668,3.67110416666668,3.74810416666668,3.74310416666668,3.83910416666666,3.82310416666667,3.73510416666667,3.74510416666666,3.87510416666666,3.88110416666666,3.82410416666667,3.80110416666668,3.80010416666667,3.72210416666667,3.84010416666666,3.87310416666668,3.82410416666667,4.01610416666668,4.02910416666668,4.08410416666666,4.35210416666666
2016.04.01,02:30,4.56310416666668,4.54510416666668,4.34210416666667,4.37410416666668,4.44510416666668,4.23610416666668,4.23610416666668,3.99710416666667,4.03210416666667,3.84410416666668,3.67110416666668,3.74810416666668,3.74310416666668,3.83910416666666,3.82310416666667,3.73510416666667,3.74510416666666,3.87510416666666,3.88110416666666,3.82410416666667,3.80110416666668,3.80010416666667,3.72210416666667,3.84010416666666,3.87310416666668,3.82410416666667,4.01610416666668,4.02910416666668,4.08410416666666,4.35210416666666,4.14710416666668
