Local time,Open,High,Low,Close,Volume
03.07.2017 08:05:00.000,3.52032,3.52033,3.51996,3.52032,36.74
03.07.2017 08:10:00.000,3.52032,3.52199,3.52003,3.52010,122.49000000000001
03.07.2017 08:15:00.000,3.52010,3.52010,3.51936,3.51937,33.98
03.07.2017 08:20:00.000,3.51936,3.51937,3.51926,3.51937,9.870000000000001
03.07.2017 08:25:00.000,3.51937,3.51937,3.51928,3.51934,9.86
03.07.2017 08:30:00.000,3.51941,3.51943,3.51941,3.51943,16.490000000000002
03.07.2017 08:35:00.000,3.51942,3.51943,3.51936,3.51938,19.22
03.07.2017 08:40:00.000,3.51943,3.51943,3.51936,3.51940,17.240000000000002
03.07.2017 08:45:00.000,3.51945,3.51946,3.51942,3.51946,12.99
03.07.2017 08:50:00.000,3.51942,3.51945,3.51942,3.51945,8.75
03.07.2017 08:55:00.000,3.51945,3.51945,3.51942,3.51942,6.75
03.07.2017 09:00:00.000,3.51943,3.51953,3.51933,3.51953,37.49
03.07.2017 09:05:00.000,3.51949,3.51956,3.51936,3.51945,31.37
03.07.2017 09:10:00.000,3.51941,3.51946,3.51936,3.51942,29.5
03.07.2017 09:15:00.000,3.51942,3.51943,3.51916,3.51942,20.37
03.07.2017 09:20:00.000,3.51916,3.51948,3.51916,3.51946,14.370000000000001
03.07.2017 09:25:00.000,3.51946,3.51948,3.51917,3.51948,16.75
03.07.2017 09:30:00.000,3.51948,3.51948,3.51940,3.51947,10
03.07.2017 09:35:00.000,3.51949,3.51967,3.51936,3.51944,103
03.07.2017 09:40:00.000,3.51950,3.51957,3.51944,3.51946,73
03.07.2017 09:45:00.000,3.51952,3.51952,3.51943,3.51952,47
03.07.2017 09:50:00.000,3.51945,3.52012,3.51943,3.51977,173.25
03.07.2017 09:55:00.000,3.51982,3.51982,3.51951,3.51960,53.3
03.07.2017 10:00:00.000,3.51960,3.51969,3.51951,3.51961,23.200000000000003
03.07.2017 10:05:00.000,3.51960,3.51970,3.51841,3.51851,51.56
03.07.2017 10:10:00.000,3.51851,3.51851,3.51816,3.51838,14
03.07.2017 10:15:00.000,3.51836,3.51837,3.51829,3.51837,15.5
03.07.2017 10:20:00.000,3.51831,3.51831,3.51765,3.51772,19
03.07.2017 10:25:00.000,3.51772,3.51772,3.51630,3.51674,99.21000000000001
03.07.2017 10:30:00.000,3.51674,3.51885,3.51672,3.51879,90
03.07.2017 10:35:00.000,3.51879,3.51879,3.51785,3.51791,37.870000000000005
03.07.2017 10:40:00.000,3.51788,3.51793,3.51779,3.51780,26
03.07.2017 10:45:00.000,3.51775,3.51842,3.51775,3.51822,113.62
03.07.2017 10:50:00.000,3.51829,3.51831,3.51814,3.51830,94.5
03.07.2017 10:55:00.000,3.51828,3.51831,3.51770,3.51793,99.93
03.07.2017 11:00:00.000,3.51791,3.51857,3.51787,3.51857,89.79
03.07.2017 11:05:00.000,3.51858,3.51867,3.51848,3.51865,30
03.07.2017 11:10:00.000,3.51864,3.51866,3.51863,3.51863,58
03.07.2017 11:15:00.000,3.51864,3.51864,3.51862,3.51863,50
03.07.2017 11:20:00.000,3.51863,3.51874,3.51858,3.51862,229
03.07.2017 11:25:00.000,3.51863,3.51871,3.51862,3.51869,92
03.07.2017 11:30:00.000,3.51874,3.51874,3.51854,3.51869,7
03.07.2017 11:35:00.000,3.51854,3.51873,3.51820,3.51820,21
03.07.2017 11:40:00.000,3.51816,3.51837,3.51782,3.51830,69.11
03.07.2017 11:45:00.000,3.51823,3.51837,3.51821,3.51834,44
03.07.2017 11:50:00.000,3.51826,3.51867,3.51821,3.51867,40.5
03.07.2017 11:55:00.000,3.51910,3.51958,3.51910,3.51940,44.480000000000004
03.07.2017 12:00:00.000,3.51939,3.51940,3.51917,3.51931,133
03.07.2017 12:05:00.000,3.51927,3.51939,3.51896,3.51937,16
03.07.2017 12:10:00.000,3.51934,3.51952,3.51916,3.51952,13
03.07.2017 12:15:00.000,3.51953,3.51953,3.51835,3.51925,60.49
03.07.2017 12:20:00.000,3.51925,3.51925,3.51906,3.51925,10.5
03.07.2017 12:25:00.000,3.51927,3.51935,3.51909,3.51930,12
03.07.2017 12:30:00.000,3.51933,3.51935,3.51919,3.51934,14
03.07.2017 12:35:00.000,3.51936,3.51949,3.51935,3.51945,35.980000000000004
03.07.2017 12:40:00.000,3.51942,3.51942,3.51915,3.51942,11
03.07.2017 12:45:00.000,3.51942,3.51942,3.51916,3.51940,23
03.07.2017 12:50:00.000,3.51941,3.52133,3.51906,3.51984,258.29
03.07.2017 12:55:00.000,3.51984,3.52005,3.51966,3.51992,43.5
03.07.2017 13:00:00.000,3.51994,3.52000,3.51935,3.51961,296.68
03.07.2017 13:05:00.000,3.51962,3.51983,3.51915,3.51976,82.4
03.07.2017 13:10:00.000,3.51978,3.51980,3.51959,3.51962,59.800000000000004
03.07.2017 13:15:00.000,3.51970,3.51983,3.51928,3.51963,20.740000000000002
03.07.2017 13:20:00.000,3.51960,3.52034,3.51916,3.51923,104.94
03.07.2017 13:25:00.000,3.51924,3.51924,3.51915,3.51915,419
03.07.2017 13:30:00.000,3.51917,3.51920,3.51887,3.51916,15.370000000000001
03.07.2017 13:35:00.000,3.51920,3.51922,3.51912,3.51922,374.1
03.07.2017 13:40:00.000,3.51916,3.51925,3.51901,3.51920,26.11
03.07.2017 13:45:00.000,3.51921,3.51924,3.51893,3.51909,9.120000000000001
03.07.2017 13:50:00.000,3.51911,3.51923,3.51908,3.51914,33.66
03.07.2017 13:55:00.000,3.51920,3.51986,3.51913,3.51984,566.9200000000001
03.07.2017 14:00:00.000,3.51983,3.51986,3.51966,3.51967,95
03.07.2017 14:05:00.000,3.51966,3.52037,3.51926,3.51927,170.5
03.07.2017 14:10:00.000,3.51926,3.51927,3.51873,3.51880,152.5
03.07.2017 14:15:00.000,3.51880,3.51887,3.51874,3.51886,144
03.07.2017 14:20:00.000,3.51887,3.51897,3.51886,3.51897,152.6
03.07.2017 14:25:00.000,3.51896,3.51897,3.51606,3.51646,177.11
03.07.2017 14:30:00.000,3.51647,3.51671,3.51636,3.51660,53.739999999999995
03.07.2017 14:35:00.000,3.51660,3.51660,3.51656,3.51657,50
03.07.2017 14:40:00.000,3.51658,3.51659,3.51566,3.51566,155.99
03.07.2017 14:45:00.000,3.51567,3.51620,3.51515,3.51597,117.36
03.07.2017 14:50:00.000,3.51596,3.51674,3.51556,3.51627,260.24
03.07.2017 14:55:00.000,3.51626,3.51692,3.51596,3.51597,262.44
03.07.2017 15:00:00.000,3.51596,3.51679,3.51594,3.51613,167.89
03.07.2017 15:05:00.000,3.51612,3.51780,3.51584,3.51707,161.18
03.07.2017 15:10:00.000,3.51696,3.52105,3.51660,3.52048,434.17
03.07.2017 15:15:00.000,3.52049,3.52106,3.51881,3.52036,171.58
03.07.2017 15:20:00.000,3.52037,3.52330,3.52037,3.52318,260.46000000000004
03.07.2017 15:25:00.000,3.52334,3.52627,3.52334,3.52397,318.26000000000005
03.07.2017 15:30:00.000,3.52396,3.52560,3.52396,3.52517,125.55000000000001
03.07.2017 15:35:00.000,3.52517,3.52847,3.52426,3.52677,415.48
03.07.2017 15:40:00.000,3.52676,3.52807,3.52591,3.52722,657.29
03.07.2017 15:45:00.000,3.52722,3.52823,3.52656,3.52788,478.58000000000004
03.07.2017 15:50:00.000,3.52793,3.52800,3.52637,3.52739,330.02
03.07.2017 15:55:00.000,3.52742,3.52742,3.52414,3.52619,403.48
03.07.2017 16:00:00.000,3.52623,3.52626,3.51963,3.52271,784.87
03.07.2017 16:05:00.000,3.52271,3.52335,3.51874,3.52188,560.01
03.07.2017 16:10:00.000,3.52188,3.52376,3.52079,3.52259,362.23
03.07.2017 16:15:00.000,3.52247,3.52395,3.52146,3.52395,460.08000000000004
03.07.2017 16:20:00.000,3.52395,3.52617,3.52244,3.52290,478.23
03.07.2017 16:25:00.000,3.52294,3.52662,3.52258,3.52648,300.49
03.07.2017 16:30:00.000,3.52644,3.52971,3.52644,3.52777,517.44
03.07.2017 16:35:00.000,3.52781,3.52790,3.52608,3.52633,385.36
03.07.2017 16:40:00.000,3.52634,3.52728,3.52530,3.52530,282.99
03.07.2017 16:45:00.000,3.52530,3.52782,3.52498,3.52776,420.25
03.07.2017 16:50:00.000,3.52777,3.52962,3.52777,3.52837,237.24
03.07.2017 16:55:00.000,3.52835,3.52921,3.52781,3.52809,195.11
03.07.2017 17:00:00.000,3.52808,3.53278,3.52770,3.53108,622.5799999999999
03.07.2017 17:05:00.000,3.53109,3.53138,3.52952,3.53032,329.82000000000005
03.07.2017 17:10:00.000,3.53035,3.53312,3.53035,3.53121,423.4200000000001
03.07.2017 17:15:00.000,3.53119,3.53343,3.53085,3.53138,388.11
03.07.2017 17:20:00.000,3.53138,3.53158,3.52799,3.52861,492.19
03.07.2017 17:25:00.000,3.52865,3.52971,3.52864,3.52881,191.12
03.07.2017 17:30:00.000,3.52855,3.52971,3.52839,3.52858,224.10000000000002
03.07.2017 17:35:00.000,3.52858,3.53010,3.52858,3.52996,123.98
03.07.2017 17:40:00.000,3.52996,3.53006,3.52957,3.52976,121.5
03.07.2017 17:45:00.000,3.52979,3.53130,3.52979,3.53012,247.62
03.07.2017 17:50:00.000,3.53013,3.53078,3.52950,3.53057,205.09
03.07.2017 17:55:00.000,3.53056,3.53178,3.53048,3.53178,175.62
03.07.2017 18:00:00.000,3.53179,3.53256,3.53111,3.53256,308.97
03.07.2017 18:05:00.000,3.53258,3.53268,3.53193,3.53258,180.23000000000002
03.07.2017 18:10:00.000,3.53254,3.53460,3.53224,3.53328,352.85
03.07.2017 18:15:00.000,3.53329,3.53398,3.53288,3.53384,165.5
03.07.2017 18:20:00.000,3.53388,3.53405,3.53364,3.53367,52
03.07.2017 18:25:00.000,3.53367,3.53390,3.53273,3.53275,188.99
03.07.2017 18:30:00.000,3.53275,3.53371,3.53216,3.53371,162.12
03.07.2017 18:35:00.000,3.53371,3.53733,3.53371,3.53733,332.99
03.07.2017 18:40:00.000,3.53737,3.53846,3.53638,3.53647,376.85
03.07.2017 18:45:00.000,3.53649,3.53799,3.53562,3.53798,480.87
03.07.2017 18:50:00.000,3.53794,3.53828,3.53590,3.53720,242.99
03.07.2017 18:55:00.000,3.53723,3.53785,3.53654,3.53658,138.37
03.07.2017 19:00:00.000,3.53656,3.53786,3.53566,3.53783,221.49
03.07.2017 19:05:00.000,3.53783,3.54384,3.53747,3.54252,672.29
03.07.2017 19:10:00.000,3.54256,3.54554,3.54256,3.54554,508.6600000000001
03.07.2017 19:15:00.000,3.54554,3.54645,3.54477,3.54510,372.99
03.07.2017 19:20:00.000,3.54510,3.54544,3.54436,3.54490,189.26999999999998
03.07.2017 19:25:00.000,3.54490,3.54574,3.54296,3.54574,422.19
03.07.2017 19:30:00.000,3.54577,3.54601,3.54353,3.54369,331.35
03.07.2017 19:35:00.000,3.54370,3.54536,3.54340,3.54512,117.99000000000001
03.07.2017 19:40:00.000,3.54515,3.54556,3.54362,3.54448,277
03.07.2017 19:45:00.000,3.54448,3.54536,3.54324,3.54372,247.54999999999998
03.07.2017 19:50:00.000,3.54362,3.54398,3.54322,3.54355,159.87
03.07.2017 19:55:00.000,3.54351,3.54463,3.54351,3.54435,273.47
03.07.2017 20:00:00.000,3.54431,3.54567,3.54079,3.54143,583.52
03.07.2017 20:05:00.000,3.54142,3.54319,3.54103,3.54256,270.73
03.07.2017 20:10:00.000,3.54274,3.54358,3.54210,3.54351,312.4
03.07.2017 20:15:00.000,3.54350,3.54427,3.54276,3.54341,440.25
03.07.2017 20:20:00.000,3.54340,3.54380,3.54272,3.54348,362.98
03.07.2017 20:25:00.000,3.54350,3.54357,3.54260,3.54273,210.72000000000003
03.07.2017 20:30:00.000,3.54273,3.54305,3.54062,3.54062,568.57
03.07.2017 20:35:00.000,3.54062,3.54140,3.54062,3.54112,202.9
03.07.2017 20:40:00.000,3.54112,3.54216,3.53997,3.54169,378.8
03.07.2017 20:45:00.000,3.54171,3.54217,3.53918,3.53919,524.57
03.07.2017 20:50:00.000,3.53936,3.54196,3.53877,3.54110,423.08000000000004
03.07.2017 20:55:00.000,3.54117,3.54347,3.54099,3.54200,474.05
03.07.2017 21:00:00.000,3.54197,3.54493,3.54096,3.54437,560.72
03.07.2017 21:05:00.000,3.54434,3.54753,3.54405,3.54743,560.0899999999999
03.07.2017 21:10:00.000,3.54741,3.54948,3.54630,3.54655,484.62
03.07.2017 21:15:00.000,3.54653,3.54688,3.54542,3.54630,548.91
03.07.2017 21:20:00.000,3.54630,3.54725,3.54399,3.54562,313.3
03.07.2017 21:25:00.000,3.54538,3.54557,3.54166,3.54194,537.87
03.07.2017 21:30:00.000,3.54195,3.54566,3.54191,3.54421,356.87
03.07.2017 21:35:00.000,3.54418,3.54458,3.54339,3.54458,158.73000000000002
03.07.2017 21:40:00.000,3.54459,3.54459,3.54249,3.54266,332.74
03.07.2017 21:45:00.000,3.54269,3.54373,3.54186,3.54187,305.72
03.07.2017 21:50:00.000,3.54186,3.54240,3.54099,3.54113,233.76999999999998
03.07.2017 21:55:00.000,3.54110,3.54375,3.54019,3.54318,649.5
03.07.2017 22:00:00.000,3.54315,3.54714,3.54275,3.54618,575.83
03.07.2017 22:05:00.000,3.54619,3.54947,3.54465,3.54944,542.06
03.07.2017 22:10:00.000,3.54938,3.54964,3.54707,3.54713,429.49
03.07.2017 22:15:00.000,3.54680,3.54970,3.54581,3.54708,666.8000000000001
03.07.2017 22:20:00.000,3.54707,3.55037,3.54695,3.54981,322.48
03.07.2017 22:25:00.000,3.54981,3.55233,3.54945,3.54986,539.04
03.07.2017 22:30:00.000,3.54986,3.55091,3.54917,3.54963,540.59
03.07.2017 22:35:00.000,3.54963,3.55086,3.54933,3.55037,602.46
03.07.2017 22:40:00.000,3.55033,3.55161,3.54991,3.55004,589.97
03.07.2017 22:45:00.000,3.54999,3.55111,3.54989,3.55004,472.06
03.07.2017 22:50:00.000,3.55008,3.55106,3.54814,3.54853,482.73
03.07.2017 22:55:00.000,3.54850,3.54852,3.54633,3.54653,305.33000000000004
03.07.2017 23:00:00.000,3.54660,3.55461,3.54660,3.55272,1188.52
03.07.2017 23:05:00.000,3.55277,3.55460,3.55166,3.55199,528.5600000000001
03.07.2017 23:10:00.000,3.55198,3.55238,3.54916,3.55038,596.88
03.07.2017 23:15:00.000,3.55039,3.55379,3.55039,3.55162,574.63
03.07.2017 23:20:00.000,3.55162,3.55379,3.55025,3.55371,368.99
03.07.2017 23:25:00.000,3.55371,3.55847,3.55363,3.55711,634.9200000000001
03.07.2017 23:30:00.000,3.55705,3.55926,3.55659,3.55831,627.08
03.07.2017 23:35:00.000,3.55804,3.55961,3.55787,3.55947,480.6
03.07.2017 23:40:00.000,3.55947,3.55959,3.55662,3.55685,659.4100000000001
03.07.2017 23:45:00.000,3.55685,3.55876,3.55665,3.55867,448.97
03.07.2017 23:50:00.000,3.55866,3.55915,3.55723,3.55822,569.85
03.07.2017 23:55:00.000,3.55820,3.55977,3.55716,3.55878,612.5899999999999
04.07.2017 00:00:00.000,3.55878,3.55959,3.55789,3.55805,533.11
04.07.2017 00:05:00.000,3.55802,3.55980,3.55771,3.55903,318.94
04.07.2017 00:10:00.000,3.55906,3.55959,3.55852,3.55950,143.46
04.07.2017 00:15:00.000,3.55950,3.56594,3.55942,3.56579,655.48
04.07.2017 00:20:00.000,3.56592,3.56657,3.56257,3.56348,631.47
04.07.2017 00:25:00.000,3.56353,3.56444,3.56138,3.56269,443.12
04.07.2017 00:30:00.000,3.56269,3.56398,3.56160,3.56241,646.32
04.07.2017 00:35:00.000,3.56222,3.56222,3.55979,3.55979,226
04.07.2017 00:40:00.000,3.55979,3.55979,3.55693,3.55802,466.19
04.07.2017 00:45:00.000,3.55802,3.55861,3.55774,3.55831,156.5
04.07.2017 00:50:00.000,3.55834,3.56074,3.55834,3.56060,296.72
04.07.2017 00:55:00.000,3.56065,3.56201,3.55874,3.55936,338.58000000000004
04.07.2017 01:00:00.000,3.55929,3.55982,3.55891,3.55958,123.5
04.07.2017 01:05:00.000,3.55958,3.55982,3.55908,3.55908,72
04.07.2017 01:10:00.000,3.55907,3.55936,3.55886,3.55919,66.47999999999999
04.07.2017 01:15:00.000,3.55919,3.55959,3.55677,3.55759,157.39
04.07.2017 01:20:00.000,3.55759,3.55774,3.55700,3.55700,116
04.07.2017 01:25:00.000,3.55702,3.55708,3.55596,3.55608,121.07
04.07.2017 01:30:00.000,3.55605,3.55812,3.55596,3.55797,153.97
04.07.2017 01:35:00.000,3.55797,3.55822,3.55776,3.55791,117.12
04.07.2017 01:40:00.000,3.55791,3.55804,3.55786,3.55801,60.33
04.07.2017 01:45:00.000,3.55801,3.55808,3.55606,3.55639,215.75
04.07.2017 01:50:00.000,3.55638,3.55648,3.55638,3.55646,38.11
04.07.2017 01:55:00.000,3.55646,3.55721,3.55641,3.55657,71.94999999999999
04.07.2017 02:00:00.000,3.55655,3.55711,3.55642,3.55642,87.1
04.07.2017 02:05:00.000,3.55642,3.55642,3.55410,3.55518,140.37
04.07.2017 02:10:00.000,3.55518,3.55622,3.55518,3.55613,62
04.07.2017 02:15:00.000,3.55611,3.55611,3.55593,3.55594,28
04.07.2017 02:20:00.000,3.55594,3.55611,3.55593,3.55609,27
04.07.2017 02:25:00.000,3.55613,3.55619,3.55590,3.55599,33
04.07.2017 02:30:00.000,3.55599,3.55911,3.55599,3.55911,116
04.07.2017 02:35:00.000,3.55913,3.55914,3.55912,3.55913,20
04.07.2017 02:40:00.000,3.55914,3.55916,3.55904,3.55915,28
04.07.2017 02:45:00.000,3.55914,3.55944,3.55865,3.55895,121
04.07.2017 02:50:00.000,3.55893,3.55893,3.55869,3.55891,24.5
04.07.2017 02:55:00.000,3.55890,3.55901,3.55890,3.55893,25
04.07.2017 03:00:00.000,3.55885,3.55887,3.55875,3.55877,35
04.07.2017 03:05:00.000,3.55876,3.55876,3.55853,3.55853,34.5
04.07.2017 03:10:00.000,3.55853,3.55858,3.55852,3.55854,23
04.07.2017 03:15:00.000,3.55854,3.55858,3.55829,3.55829,66.5
04.07.2017 03:20:00.000,3.55829,3.55858,3.55795,3.55795,60.849999999999994
04.07.2017 03:25:00.000,3.55795,3.55795,3.55676,3.55676,53.19
04.07.2017 03:30:00.000,3.55676,3.55677,3.55650,3.55674,47.5
04.07.2017 03:35:00.000,3.55674,3.55675,3.55652,3.55660,49.5
04.07.2017 03:40:00.000,3.55661,3.55839,3.55661,3.55830,103
04.07.2017 03:45:00.000,3.55831,3.55831,3.55818,3.55818,29.75
04.07.2017 03:50:00.000,3.55819,3.55842,3.55819,3.55837,28
04.07.2017 03:55:00.000,3.55837,3.55837,3.55768,3.55771,40.5
04.07.2017 04:00:00.000,3.55783,3.56010,3.55783,3.55969,110.25
04.07.2017 04:05:00.000,3.55968,3.55987,3.55945,3.55945,36
04.07.2017 04:10:00.000,3.55945,3.55975,3.55943,3.55975,59.209999999999994
04.07.2017 04:15:00.000,3.55974,3.56034,3.55966,3.56019,51.849999999999994
04.07.2017 04:20:00.000,3.56019,3.56019,3.55962,3.55962,42.1
04.07.2017 04:25:00.000,3.55961,3.56001,3.55833,3.55866,99.44
04.07.2017 04:30:00.000,3.55866,3.55867,3.55859,3.55864,39
04.07.2017 04:35:00.000,3.55864,3.55878,3.55863,3.55875,24.340000000000003
04.07.2017 04:40:00.000,3.55875,3.55875,3.55868,3.55869,19.560000000000002
04.07.2017 04:45:00.000,3.55869,3.55879,3.55868,3.55878,23.97
04.07.2017 04:50:00.000,3.55878,3.55878,3.55836,3.55837,48.22
04.07.2017 04:55:00.000,3.55836,3.55837,3.55816,3.55817,70.96000000000001
04.07.2017 05:00:00.000,3.55816,3.55817,3.55566,3.55569,86.68
04.07.2017 05:05:00.000,3.55569,3.55571,3.55547,3.55547,28.82
04.07.2017 05:10:00.000,3.55548,3.55594,3.55548,3.55594,25.98
04.07.2017 05:15:00.000,3.55591,3.55624,3.55587,3.55624,29.46
04.07.2017 05:20:00.000,3.55625,3.55769,3.55625,3.55763,39.5
04.07.2017 05:25:00.000,3.55762,3.55782,3.55741,3.55741,29.5
04.07.2017 05:30:00.000,3.55662,3.55741,3.55587,3.55598,263.58000000000004
04.07.2017 05:35:00.000,3.55598,3.55635,3.55585,3.55622,56.13
04.07.2017 05:40:00.000,3.55605,3.55663,3.55513,3.55522,39.48
04.07.2017 05:45:00.000,3.55522,3.55575,3.55513,3.55516,19.48
04.07.2017 05:50:00.000,3.55516,3.55517,3.55516,3.55517,40
